SNX20	NFAM1	0
SNX20	PCED1B-AS1	0
SNX20	CCL4	0
SNX20	TRAC	0
CDK12	OXSR1	0
DPEP2	LAIR1	0
DPEP2	CD300A	0
DPEP2	C1QB	0
DPEP2	C1QA	0
DPEP2	UCP2	0
DPEP2	HCLS1	0
DPEP2	LST1	0
DPEP2	GPSM3	0
DPEP2	HLA-DPB1	0
DPEP2	NFAM1	0
DPEP2	PCED1B-AS1	0
DUS2	DDX28	0
POP5	PXN-AS1	0
ATP5L	SDHAF2	0
ATP5L	NDUFS5	0
ATP5L	ATP5I	0
ATP5L	C19orf70	0
ATP5L	COX8A	0
ATP5L	COX5A	0
ATP5L	EIF3K	0
ATP5L	MOB2	0
ATP5L	NDUFA12	0
ATP5L	NDUFA13	0
ATP5L	MRPL21	0
ATP5L	UQCC3	0
ATP5L	NDUFS3	0
ATP5L	PET100	0
ATP5L	GTF2I	0
CD3D	CD8B	0
CD3D	CXCR6	0
CD3D	TIGIT	0
CD3D	LCK	0
CD3D	SH2D1A	0
CD3D	CD3E	0
CD3D	TRBV28	0
CD3D	TRBC2	0
CD3D	GPSM3	0
CD3D	PCED1B-AS1	0
CD3D	TRAC	0
SMG8	INAFM1	0
GPX4	NDUFA11	0
GPX4	C19orf70	0
GPX4	UBL5	0
GPX4	C19orf24	0
CDT1	UBE2C	0
CDT1	RMI2	0
CDT1	AURKB	0
CDT1	TRAIP	0
CDT1	KIFC1	0
TRAPPC2L	RPL13	0
TRAPPC2L	TRAPPC1	0
TRAPPC2L	C19orf70	0
TRAPPC2L	APRT	0
TRAPPC2L	HSBP1	0
TRAPPC2L	FLJ20021	0
RPL13	RPS9	0
RPL13	MRPL52	0
RPL13	RPL38	0
RPL13	NR2C2	0
RPL13	RPLP2	0
RPL13	GADD45GIP1	0
RPL13	RPL35A	0
RPL13	RPL14	0
RPL13	RPL37A	0
RPL13	RPL12	0
RPL13	RPL39	0
RPL13	APRT	0
RPL13	GNB2L1	0
RPL13	RPS28	0
RPL13	RPL36A	0
CACNB3	OXTR	0
CACNB3	GABBR1	0
KMT2D	C2CD3	0
KMT2D	NR2C2	0
KMT2D	BCL9L	0
KMT2D	TRRAP	0
KMT2D	GTF2I	0
KMT2D	CICP14	0
TUBA1A	HOXB2	0
TUBA1A	TUBB6	0
TUBA1A	GPBAR1	0
TUBA1A	TMEM173	0
TUBA1A	TPM2	0
TUBA1A	AGAP2-AS1	0
RAB4B	INAFM1	0
PROSER3	BCL9L	0
AXL	ANTXR1	0
AXL	SLC8A1	0
AXL	PTPLAD2	0
LAIR1	PTAFR	0
LAIR1	RNASE6	0
LAIR1	PIK3CD	0
LAIR1	C3AR1	0
LAIR1	CLEC7A	0
LAIR1	C1QB	0
LAIR1	C1QA	0
LAIR1	CMKLR1	0
LAIR1	UCP2	0
LAIR1	HCLS1	0
LAIR1	CSF1R	0
LAIR1	GPR132	0
LAIR1	IKZF1	0
LAIR1	EVI2B	0
LAIR1	CD300LF	0
LAIR1	ARHGAP30	0
LAIR1	LILRB4	0
LAIR1	CERKL	0
LAIR1	HLA-DQA1	0
LAIR1	HLA-DOA	0
LAIR1	HLA-DRA	0
LAIR1	GPSM3	0
LAIR1	HLA-DPB1	0
LAIR1	NFAM1	0
LAIR1	PLEKHO2	0
LAIR1	HLA-DMB	0
LAIR1	PCED1B-AS1	0
LAIR1	MILR1	0
CDC42EP5	PPP1R14A	0
CDC42EP5	EGFL7	0
CDC42EP5	CRIP2	0
PPP1R14A	PTRF	0
PPP1R14A	PLAC9	0
PPP1R14A	TPM2	0
MFSD3	COMMD5	0
MFSD3	EXOSC4	0
MFSD3	CYC1	0
MFSD3	PUF60	0
MFSD3	FBXL6	0
MFSD3	CYHR1	0
MFSD3	GPAA1	0
SERPINF2	APOC4-APOC2	0
SERPINF2	U91324.1	0
SERPINF2	APOC2	0
SERPINF2	GSTA7P	0
SERPINF2	RP11-706C16.7	0
OTUB1	TSSC4	0
IGFBP6	PTRF	0
IGFBP6	TPM2	0
IGFBP6	AGAP2-AS1	0
C3P1	APOF	0
C3P1	PIPOX	0
C3P1	C1S	0
C3P1	ACSM2A	0
C3P1	IL27	0
C3P1	BX842568.2	0
C3P1	RP5-966M1.6	0
C3P1	CCND2P1	0
C3P1	HP	0
PRDX2	SWSAP1	0
PRDX2	C19orf70	0
CD300A	C1QB	0
CD300A	C1QA	0
CD300A	UCP2	0
CD300A	HCLS1	0
CD300A	CSF1R	0
CD300A	GPR132	0
CD300A	FAM26F	0
CD300A	AIF1	0
CD300A	LST1	0
CD300A	GPSM3	0
CD300A	HLA-DPB1	0
CD300A	NFAM1	0
CD300A	LILRA2	0
ATP5H	NDUFA12	0
ATP5H	MRPL12	0
TMC8	PIK3CD	0
TMC8	UCP2	0
TMC8	HCLS1	0
TMC8	TIGIT	0
TMC8	LCK	0
TMC8	GPR132	0
TMC8	SH2D1A	0
TMC8	APOBR	0
TMC8	IKZF1	0
TMC8	EVI2B	0
TMC8	C16orf54	0
TMC8	ARHGAP30	0
TMC8	CXCR3	0
TMC8	SPN	0
TMC8	CD247	0
TMC8	CD3E	0
TMC8	TRBV28	0
TMC8	TRBC2	0
TMC8	GPSM3	0
TMC8	PCED1B-AS1	0
TMC8	CCL5	0
TMC8	CCL4	0
TMC8	TRAC	0
RP11-25K19.1	TOX	0
MLST8	PGP	0
MLST8	APRT	0
ECI1	TUFM	0
NLRC3	IKZF1	0
NLRC3	SPN	0
SDHAF2	TMEM223	0
SDHAF2	BRD3	0
SDHAF2	BPTF	0
SDHAF2	FBXL14	0
SDHAF2	TRMT112	0
SDHAF2	FKBP2	0
SDHAF2	USMG5	0
SDHAF2	BANF1	0
SDHAF2	SEC24C	0
SDHAF2	RPLP2	0
SDHAF2	POLR2L	0
SDHAF2	EXOSC4	0
SDHAF2	MED14	0
SDHAF2	MOB2	0
SDHAF2	SNRNP35	0
SDHAF2	TSSC4	0
SDHAF2	NDUFA13	0
SDHAF2	BCL9L	0
SDHAF2	GPATCH8	0
SDHAF2	POM121	0
SDHAF2	MRPL21	0
SDHAF2	ZNF770	0
SDHAF2	UQCC3	0
SDHAF2	ANKRD18EP	0
SDHAF2	PET100	0
SDHAF2	TMA7	0
SDHAF2	RP11-274B21.2	0
SDHAF2	RP11-384K6.6	0
SDHAF2	GTF2I	0
SDHAF2	PSMB3	0
FTH1	FTH1P7	0
POLR2G	COMMD5	0
POLR2G	EXOSC4	0
POLR2G	CYHR1	0
POLR2G	PSMB3	0
RPSA	RPS9	0
RPSA	RPS21	0
RPSA	RPS7	0
RPSA	RPL38	0
RPSA	RPL4	0
RPSA	RPL15	0
RPSA	RPLP2	0
RPSA	RPS17	0
RPSA	RPL35A	0
RPSA	RPS23	0
RPSA	RPL14	0
RPSA	NACA	0
RPSA	RPL37A	0
RPSA	RPL23A	0
RPSA	GNB2L1	0
RPSA	RPL18AP3	0
RPSA	LYRM4	0
RPSA	UBA52	0
RPSA	EPB41L4A-AS1	0
RPSA	CTB-63M22.1	0
RPSA	EEF1B2P3	0
RPSA	RPS28	0
RPSA	RPL36A	0
RPSA	RP11-234A1.1	0
RPSA	SNHG6	0
SAC3D1	DRAP1	0
CCDC88B	CORO7	0
PBK	CDK1	0
PBK	ESCO2	0
PBK	RRM2	0
PBK	CDCA2	0
SETD5	TMEM208	0
TTC39C	RP11-799B12.1	0
GLYCTK	PIPOX	0
GLYCTK	RP11-573D15.8	0
GLYCTK	ARID3C	0
ACOX2	HFE2	0
ACOX2	CPN2	0
ACOX2	PIPOX	0
ACOX2	ACSM2A	0
ACOX2	MITF	0
ACOX2	SPDYC	0
ACOX2	TM6SF2	0
ACOX2	U91324.1	0
ACOX2	SEPP1	0
ACOX2	RP11-611O2.2	0
ACOX2	HPR	0
ACOX2	RP11-141M3.6	0
ACOX2	CCL16	0
RHOH	FMNL1	0
TNXB	PODN	0
TNXB	THBD	0
TNXB	GAS1	0
TNXB	F2R	0
TNXB	THBS2	0
TNXB	COL14A1	0
TNXB	PRELP	0
TNXB	LAMA2	0
TNXB	ZNF521	0
HFE2	ACSM2A	0
HFE2	MITF	0
HFE2	CES1	0
HFE2	U91324.1	0
HFE2	APOC2	0
HFE2	GSTA7P	0
HFE2	HPR	0
HFE2	CCL16	0
COL3A1	CCDC8	0
COL3A1	ANTXR1	0
COL3A1	RCAN2	0
COL3A1	PODN	0
COL3A1	SSC5D	0
COL3A1	F2R	0
COL3A1	UNC5C	0
COL3A1	BGN	0
COL3A1	KIRREL	0
COL3A1	ARMCX2	0
COL3A1	SLC24A3	0
COL3A1	PRKG1	0
COL3A1	THBS2	0
COL3A1	COL14A1	0
COL3A1	PRELP	0
COL3A1	LAMA2	0
COL3A1	DACT3	0
COL3A1	LBH	0
COL3A1	RP11-588K22.2	0
TMEM223	ATP5I	0
TMEM223	MOB2	0
TMEM223	NDUFB1	0
TMEM223	TMA7	0
TMEM223	ATP5J2	0
NDUFS5	ATP5I	0
NDUFS5	NDUFA3	0
NDUFS5	HRAS	0
NDUFS5	C19orf70	0
NDUFS5	CLTB	0
NDUFS5	SEC24C	0
NDUFS5	GADD45GIP1	0
NDUFS5	MOB2	0
NDUFS5	NDUFA13	0
NDUFS5	UQCC3	0
NDUFS5	MRPL23	0
NDUFS5	PET100	0
IL7R	IKZF1	0
TMEM208	NSMCE1	0
TMEM208	SP3	0
TMEM208	CTU2	0
TMEM208	TUFM	0
TMEM208	APRT	0
TET2	KIAA2026	0
TET2	PHF2	0
RNF181	SF3B5	0
RNF181	FKBP2	0
RNF181	POLR2L	0
RNF181	PSMD13	0
RNF181	NDUFA13	0
RNF181	POM121	0
RNF181	MRPL21	0
RNF181	UQCC3	0
RNF181	GTF2I	0
VAMP5	PSMD13	0
VAMP5	GPATCH8	0
INPP5D	EMB	0
INPP5D	PIK3CD	0
INPP5D	KLHL6	0
INPP5D	UCP2	0
INPP5D	HCLS1	0
INPP5D	IKZF1	0
INPP5D	EVI2B	0
INPP5D	ARHGAP30	0
INPP5D	SEMA4D	0
INPP5D	PTPLAD2	0
INPP5D	NFAM1	0
LGALS9	S100A4	0
LGALS9	GPSM3	0
SIGLEC7	CLEC7A	0
SIGLEC7	C1QB	0
SIGLEC7	LILRB4	0
SIGLEC7	NFAM1	0
ATP5I	NDUFA3	0
ATP5I	USMG5	0
ATP5I	C19orf70	0
ATP5I	POLR2L	0
ATP5I	COX5A	0
ATP5I	EIF3K	0
ATP5I	NAA38	0
ATP5I	NDUFB1	0
ATP5I	NDUFA13	0
ATP5I	KRT10	0
ATP5I	LAMTOR4	0
ATP5I	NDUFS3	0
ATP5I	OST4	0
ATP5I	PET100	0
ATP5I	ATP5J2	0
ROR2	NTF3	0
AR	CPN2	0
AR	CYP8B1	0
AR	AGMO	0
AR	TPRG1-AS1	0
AR	SEPP1	0
AR	RP11-141M3.6	0
NSMCE1	FAM195A	0
NSMCE1	TUFM	0
NSMCE1	TBL3	0
NSMCE1	POM121	0
NSMCE1	APRT	0
NSMCE1	PAM16	0
NSMCE1	GTF2I	0
CD2BP2	PGP	0
CD2BP2	LCMT1	0
CD2BP2	CORO7	0
TBC1D10B	RABL6	0
LMAN2	HINT1	0
LMAN2	MRPL11	0
LMAN2	TMED9	0
CXCL10	CXCL11	0
PTAFR	RNASE6	0
PTAFR	PIK3CD	0
PTAFR	C3AR1	0
PTAFR	CSF1R	0
PTAFR	GPR132	0
PTAFR	ADAP2	0
PTAFR	EVI2B	0
PTAFR	CD300LF	0
PTAFR	LILRB4	0
PTAFR	HLA-DQA1	0
PTAFR	HLA-DOA	0
PTAFR	HLA-DRA	0
PTAFR	GPSM3	0
PTAFR	HLA-DPB1	0
PTAFR	NFAM1	0
PTAFR	HLA-DMB	0
PTAFR	MILR1	0
RNASE6	GPR183	0
RNASE6	C3AR1	0
RNASE6	C1QB	0
RNASE6	HCLS1	0
RNASE6	CSF1R	0
RNASE6	HLA-DRA	0
RNASE6	AIF1	0
RNASE6	HLA-DPB1	0
RNASE6	HLA-DMB	0
RNASE6	MILR1	0
CD52	PIK3CD	0
CD52	UCP2	0
CD52	HCLS1	0
CD52	LCK	0
CD52	IKZF1	0
CD52	C16orf54	0
CD52	CD300LF	0
CD52	CXCR3	0
CD52	S100A4	0
CD52	CD3E	0
CD52	LST1	0
CD52	TRBV28	0
CD52	TRBC2	0
CD52	GPSM3	0
CD52	LTB	0
CD52	PCED1B-AS1	0
CD52	TRAC	0
GPR183	GPR132	0
GPR183	ARL4C	0
GPR183	PTPLAD2	0
CCDC8	ANTXR1	0
CCDC8	RCAN2	0
CCDC8	HOXB2	0
CCDC8	PODN	0
CCDC8	SSC5D	0
CCDC8	F2R	0
CCDC8	BGN	0
CCDC8	SLC24A3	0
CCDC8	THBS2	0
CCDC8	COL14A1	0
CCDC8	PRELP	0
CCDC8	LAMA2	0
CCDC8	DACT3	0
ZEB2	LRRC8C	0
ZEB2	SYNPO2	0
ZEB2	SLC8A1	0
ZEB2	GNG2	0
ZEB2	PTPLAD2	0
ZEB2	TCF4	0
GJB1	KISS1	0
GJB1	GOLT1A	0
GJB1	MORF4L1P1	0
GJB1	RP11-465N4.4	0
GJB1	RP11-273B20.1	0
GJB1	RP11-297L17.2	0
GJB1	RP11-1151B14.2	0
GJB1	RP11-337C18.9	0
GJB1	CCL15	0
HINT1	CISD3	0
ANTXR1	ZFPM2	0
ANTXR1	RCAN2	0
ANTXR1	HEG1	0
ANTXR1	HOXB2	0
ANTXR1	PODN	0
ANTXR1	SSC5D	0
ANTXR1	F2R	0
ANTXR1	UNC5C	0
ANTXR1	BGN	0
ANTXR1	LHFP	0
ANTXR1	KIRREL	0
ANTXR1	ARMCX2	0
ANTXR1	SLC24A3	0
ANTXR1	PRKG1	0
ANTXR1	THBS2	0
ANTXR1	COL14A1	0
ANTXR1	PRELP	0
ANTXR1	AFAP1	0
ANTXR1	TCF4	0
ANTXR1	FLNA	0
ANTXR1	DACT3	0
ANTXR1	DOK6	0
ANTXR1	LBH	0
ANTXR1	ARHGEF25	0
ANTXR1	RP11-588K22.2	0
CKAP2L	BUB1	0
CKAP2L	CDK1	0
CKAP2L	RRM2	0
CKAP2L	EXO1	0
CKAP2L	CDCA2	0
CKAP2L	PARPBP	0
CKAP2L	KIF18B	0
CKAP2L	XRCC2	0
CKAP2L	ARHGAP11A	0
CKAP2L	PRC1	0
CKAP2L	KIFC1	0
CKAP2L	UHRF1	0
BUB1	CDK1	0
BUB1	RRM2	0
BUB1	EXO1	0
BUB1	ATAD5	0
BUB1	CDCA2	0
BUB1	KIF18B	0
BUB1	XRCC2	0
BUB1	WDHD1	0
BUB1	ARHGAP11A	0
BUB1	PRC1	0
BUB1	KIFC1	0
BUB1	UHRF1	0
LRRC45	STRA13	0
MT1E	MT1M	0
DUS1L	GPS1	0
GPS1	OXLD1	0
DCXR	CYP8B1	0
DCXR	RP13-650J16.1	0
LDB2	MMRN2	0
LDB2	CDH5	0
LDB2	ST6GALNAC3	0
LDB2	PDE2A	0
LDB2	TCF4	0
LDB2	ZNF521	0
LDB2	ARHGEF15	0
LDB2	NOTCH4	0
LDB2	RP11-389C8.2	0
ONECUT1	SOWAHB	0
ONECUT1	OCLN	0
ONECUT1	NOS1AP	0
ONECUT1	VWA7	0
ONECUT1	MORF4L1P1	0
ONECUT1	RP4-798P15.3	0
ONECUT1	RP11-273B20.1	0
ONECUT1	RP11-337C18.9	0
SF3B5	FKBP2	0
TRAPPC1	GABARAP	0
TRAPPC1	STX8	0
TRAPPC1	MFSD5	0
TRAPPC1	NAA38	0
ZNF212	ZNF282	0
CMTM8	RP11-384L8.1	0
GABARAP	STX8	0
STX8	NAA38	0
CDK1	RRM2	0
CDK1	EXO1	0
CDK1	UBE2C	0
CDK1	AURKB	0
CDK1	CDCA2	0
CDK1	KIF18B	0
CDK1	ARHGAP11A	0
CDK1	PRC1	0
CDK1	KIFC1	0
CDK1	UHRF1	0
UBB	UBBP4	0
SMAD1	SEC24C	0
SMAD1	RPLP2	0
SMAD1	ZNF770	0
SMAD1	RP11-384K6.6	0
DCLK2	TP53I11	0
DCLK2	LHFP	0
RALGAPB	ZNF587	0
RALGAPB	NCOA6	0
MZB1	HCLS1	0
MZB1	GPR132	0
MZB1	IKZF1	0
MZB1	IGKC	0
MZB1	IGLV2-14	0
MZB1	IGLC2	0
MZB1	IGLC3	0
MZB1	IGHA2	0
MZB1	IGHG2	0
MZB1	IGHG1	0
MZB1	IGHG3	0
MZB1	GPSM3	0
MZB1	HLA-DPB1	0
KISS1	GOLT1A	0
PFKFB3	ZNF563	0
CDH2	RP11-513G11.3	0
EMB	PIK3CD	0
EMB	HCLS1	0
EMB	SLC8A1	0
EMB	GPR132	0
EMB	IKZF1	0
EMB	EVI2B	0
EMB	ARHGAP30	0
EMB	PCED1B-AS1	0
COMMD5	C8orf59	0
COMMD5	POLR2L	0
COMMD5	EXOSC4	0
COMMD5	SHARPIN	0
COMMD5	MAF1	0
COMMD5	TIGD5	0
COMMD5	PUF60	0
COMMD5	FBXL6	0
COMMD5	HSF1	0
COMMD5	CYHR1	0
COMMD5	C8orf76	0
COMMD5	GPAA1	0
COMMD5	HGH1	0
COMMD5	NME1	0
COMMD5	RP11-274B21.2	0
COMMD5	BOP1	0
COMMD5	PSMB3	0
ZNF16	TSNARE1	0
ATF7	SP1	0
GPR37	RP5-907C10.3	0
HTRA3	FOXS1	0
HTRA3	BGN	0
HTRA3	DACT3	0
RPS9	ZNF581	0
RPS9	RPS21	0
RPS9	RPS7	0
RPS9	MRPL52	0
RPS9	RPL38	0
RPS9	SSSCA1	0
RPS9	NR2C2	0
RPS9	RPLP2	0
RPS9	RPS27	0
RPS9	CTD-2192J16.15	0
RPS9	RPS17	0
RPS9	RPL35A	0
RPS9	RPS23	0
RPS9	RPL14	0
RPS9	TOMM7	0
RPS9	RPL37A	0
RPS9	ZNF770	0
RPS9	RPL23A	0
RPS9	RPL10A	0
RPS9	RPL39	0
RPS9	GNB2L1	0
RPS9	RPL18AP3	0
RPS9	RPS29	0
RPS9	UBA52	0
RPS9	RP11-51O6.1	0
RPS9	CTB-63M22.1	0
RPS9	EEF1B2P3	0
RPS9	RPL3P4	0
RPS9	RPS28	0
RPS9	RPL13AP20	0
RPS9	RPL36A	0
RPS9	RP11-466H18.1	0
RPS9	SNHG6	0
NDUFA3	ZNF524	0
NDUFA3	FKBP2	0
NDUFA3	C19orf70	0
NDUFA3	CLTB	0
NDUFA3	RPLP2	0
NDUFA3	POLR2L	0
NDUFA3	EIF3K	0
NDUFA3	GADD45GIP1	0
NDUFA3	MOB2	0
NDUFA3	NAA38	0
NDUFA3	NDUFB1	0
NDUFA3	NDUFA13	0
NDUFA3	LAMTOR4	0
NDUFA3	UQCC3	0
NDUFA3	MRPL23	0
NDUFA3	PET100	0
NDUFA3	ATP5J2	0
NDUFA3	RP11-730G20.2	0
NDUFA3	FDX1L	0
NDUFA3	EGLN2	0
TANC2	CTBP2	0
PDGFD	NR2F2	0
TSNARE1	ZNF707	0
GIMAP8	GIMAP7	0
GIMAP8	GIMAP1	0
GIMAP8	RP11-389C8.2	0
C9orf16	SSNA1	0
C9orf16	RPLP2	0
C9orf16	MOB2	0
C9orf16	ZFP91	0
SCAND1	CCDC85B	0
SCAND1	RP11-505K9.1	0
CHST11	GAL3ST4	0
ESCO2	CDCA2	0
TPPP	ZDHHC11B	0
MRPL36	NOP10	0
MRPL36	UQCC3	0
ZNF581	IMPDH2	0
ZNF581	RPL36A	0
ZNF524	POLR2L	0
ZNF524	EIF3K	0
ZNF524	NOP10	0
ZNF524	LAMTOR4	0
ZNF524	UQCC3	0
ZNF524	UBA52	0
ZNF524	C19orf24	0
LRRC8C	SYNPO2	0
LRRC8C	TMEM173	0
LRRC8C	GNG2	0
LRRC8C	ARHGAP23	0
PTGER4	IKZF1	0
PTGER4	EVI2B	0
PTGER4	CERKL	0
PTGER4	PTPLAD2	0
TBCA	TBCAP1	0
FGG	FGA	0
FGG	FGB	0
FGG	ORM2	0
FGG	ORM1	0
FGA	FGB	0
FGA	ORM2	0
FGA	ORM1	0
PIK3CD	UCP2	0
PIK3CD	CIITA	0
PIK3CD	HCLS1	0
PIK3CD	TIGIT	0
PIK3CD	LCK	0
PIK3CD	GPR132	0
PIK3CD	SH2D1A	0
PIK3CD	APOBR	0
PIK3CD	IKZF1	0
PIK3CD	EVI2B	0
PIK3CD	ARHGAP30	0
PIK3CD	CXCR3	0
PIK3CD	SEMA4D	0
PIK3CD	FAM26F	0
PIK3CD	SPN	0
PIK3CD	CD247	0
PIK3CD	CD3E	0
PIK3CD	TRBV28	0
PIK3CD	TRBC2	0
PIK3CD	GPSM3	0
PIK3CD	HLA-DPB1	0
PIK3CD	NFAM1	0
PIK3CD	PLEKHO2	0
PIK3CD	PCED1B-AS1	0
PIK3CD	CCL4	0
PIK3CD	TRAC	0
BPTF	FKBP2	0
BPTF	POLR2L	0
BPTF	NDUFV2	0
BPTF	LSM10	0
BPTF	PSMD13	0
BPTF	GPATCH8	0
GPR34	C3AR1	0
PAH	CPN2	0
PAH	AGMO	0
PAH	APOC4-APOC2	0
PAH	RP11-15I11.3	0
PAH	UGT1A3	0
PAH	RP11-209K10.2	0
PAH	AC108078.1	0
PAH	RP11-1151B14.3	0
RASGRP4	CSF1R	0
COL8A2	GAL3ST4	0
FBXL14	ANKRD18EP	0
FBXL14	TMA7	0
FBXL14	RP11-274B21.2	0
FBXL14	GTF2I	0
FBXL14	PSMB3	0
ZNF570	ZNF569	0
RRM2	EXO1	0
RRM2	CDCA2	0
RRM2	KIF18B	0
RRM2	ARHGAP11A	0
RRM2	PRC1	0
RRM2	KIFC1	0
RRM2	UHRF1	0
RPS21	RPS7	0
RPS21	MRPL52	0
RPS21	RPL38	0
RPS21	EIF3F	0
RPS21	RPLP2	0
RPS21	RPS27	0
RPS21	RPS17	0
RPS21	RPL35A	0
